Age_Mons,SexIsF,SexIsM,EthnicityIsMiddleEastern,EthnicityIsWhiteEuropean,EthnicityIsHispanic,EthnicityIsBlack,EthnicityIsAsian,EthnicityIsSouthAsian,EthnicityIsNativeIndian,EthnicityIsOthers,EthnicityIsLatino,EthnicityIsMixed,EthnicityIsPacifica,Jaundice,Family_mem_with_ASD
0.6111805472812107,-1.8175676579257825,0.7318533812190344,-3.173142508682635,1.4977711213873164,0.7200053305183867,-0.6361948828300166,-0.049077407944797424,0.09176649685864713,0.10087933703546814,-0.018472360296678397,0.9247467049011835,-0.14035839224070612,-0.3543575622121381,1.5079901421968436,-0.9444307750408707
0.6218242467674711,-1.8737608951554225,0.7682127579086904,-3.242734967161202,1.5134261483779394,0.7134478261239051,-0.6108335023966279,-0.0599343161659599,0.06604317105270846,0.09979797990533829,0.02127873340789882,0.9386822706229156,-0.14956201460035629,-0.34214972847838354,1.539405303234265,-0.9850785249767083
0.6225865719348027,-1.8569154687771587,0.7702262968022752,-3.2789850360339114,1.530214859479793,0.71479848677118,-0.5817606380561153,-0.0792151225808635,0.05650932222270999,0.10479838284993992,0.04937373553898805,0.9421866640655732,-0.17097221319456907,-0.338819398333283,1.5689054344789952,-1.0750739453116018
0.6054110066698355,-1.8044419567552694,0.6974137526048511,-3.2983945067080773,1.5528129464697276,0.7095026470650366,-0.551315767492136,-0.12705405561022226,0.039857597218866725,0.09087605687213351,0.08508160719073354,0.9403711893513926,-0.16117003270426145,-0.3217267887493672,1.5776467987477814,-1.1372663431767855
0.6456448646942845,-1.8228072859921627,0.7754932349533655,-3.372230070630574,1.5556530567476232,0.7127175243629813,-0.5201583830440829,-0.0917106101846018,0.032826667906643126,0.11763013601722849,0.12267362516221125,0.945717608888812,-0.2209136849139367,-0.32785512109508486,1.6175365528806562,-1.1355340483351624
0.6066133464697003,-1.8388333011886118,0.7068167739886396,-3.423254617741824,1.5921968683918406,0.689166894555595,-0.4796046476009591,-0.1507196216596315,0.006884202595134559,0.09164369838888597,0.1481989995852474,0.9482346970344844,-0.17762468613406146,-0.2968413548079958,1.617399995259718,-1.2113543604333135
0.6393115042674951,-1.8018141862617427,0.7495540445157955,-3.470224375013479,1.5685596788084852,0.6999529093837528,-0.45616957176225414,-0.10652629606029829,0.00252086976768251,0.11444737393008708,0.18587553014577984,0.9591194548989853,-0.23979139393431415,-0.30367688315027963,1.6498194429478776,-1.2618338694374995
0.6183876271596218,-1.7986522271684757,0.727555867282197,-3.4876738479608833,1.5835408755577791,0.6939907457221902,-0.4360840770671699,-0.14408163535310742,0.0031496210543884295,0.10808409740702485,0.21374929039962814,0.951560667489725,-0.24528983113730263,-0.28630280436647304,1.6287415470040139,-1.3140010985128447
0.6044497571799832,-1.7909823576125834,0.6713920003699028,-3.5362636036998385,1.5775391624697654,0.6833206798427911,-0.3943871415609331,-0.1672275082394627,-0.013782162574307866,0.09485873995061789,0.24000094142858097,0.9541820545797435,-0.21944595173543813,-0.26451823926459084,1.6373972425666028,-1.3781396401892576
0.6459110921301772,-1.7781876843902686,0.7558064005794477,-3.549151938406312,1.560967370433163,0.6787417803081904,-0.3677988803617719,-0.14502082853133014,-0.032891937669730864,0.12337893010878531,0.29341344269216074,0.9544741089646251,-0.29475967983774254,-0.26782976776157996,1.6739277786746887,-1.396225477556417
0.598514287799536,-1.8451951020995814,0.7136675483928145,-3.5779397467246152,1.5829444911635022,0.6626958006111663,-0.33756791444990375,-0.19974928017533378,-0.05998960329131342,0.0967248011832913,0.3012999092737202,0.9539211434603999,-0.24525511495101493,-0.24147128644449656,1.6518712497877988,-1.4560854477801144
0.6505540859688616,-1.7841043193866042,0.7714095678500872,-3.6482661365505726,1.5788973110177278,0.665364494799139,-0.3303664365825981,-0.12901635602422046,-0.032919867628732113,0.13554364539862096,0.3461919191721774,0.9657946577176169,-0.3458760699303107,-0.2535080065913009,1.7197086830765804,-1.4593612675771337
0.6168863883825262,-1.8269411129250122,0.736292851032758,-3.6680089351777827,1.6059435621971963,0.6576808928611537,-0.30526421527629016,-0.20164474058107573,-0.05902816693786206,0.11453087105834303,0.3690962217695606,0.9642000795232493,-0.30790520240035946,-0.23208187247369405,1.6853698451653214,-1.4887521602873979
0.6311568309893933,-1.814674673202533,0.7718280843632186,-3.691476010068035,1.5956345948400212,0.6452705292221209,-0.27461622493187277,-0.1857444944814447,-0.07357535226997569,0.13141218700426016,0.40118226268158774,0.9675845221705474,-0.3569794246394016,-0.22409349053903937,1.7230023136791965,-1.5339205412677845
0.6066054443898913,-1.764279501453522,0.7170294431945067,-3.647013382687149,1.5797585572657833,0.6429251857527645,-0.2439136399565226,-0.23055268492955694,-0.09632728552177738,0.12170161147610115,0.4247173226104429,0.9590322722490539,-0.3597429500102314,-0.20850802504734545,1.7046434022893706,-1.607349798241927
0.5939878470304599,-1.7967673402816087,0.7137135999443994,-3.6755902523282566,1.571237062835432,0.6224306093096137,-0.22615074545328961,-0.2400154671036,-0.11441972596951588,0.11865042285060601,0.4516749593527034,0.9642473562297722,-0.35016845004106667,-0.18842051944971672,1.68495021062105,-1.6233651444471904
0.6155142853601085,-1.781604802852113,0.766075592125175,-3.7516778623317517,1.5979806465961852,0.6338280652717726,-0.1967558427865136,-0.23066936185667242,-0.13120188392316423,0.14286425052862572,0.49976802838534473,0.9853866566921999,-0.4229593203179891,-0.19470828407232388,1.7452874705134458,-1.6298814326486777
0.6044656570239486,-1.8218855320247016,0.7726392529374078,-3.753151021643807,1.596419811003913,0.6123690968413924,-0.17596910221151968,-0.23820240615972765,-0.1593973640916354,0.13575730033824374,0.5089085402802489,0.9769138796438321,-0.4096543793030525,-0.17711648623537202,1.724334512459737,-1.691977309511216
0.6017867651073989,-1.8494938310899873,0.7959058612021743,-3.782536364863738,1.5809133261732324,0.613207496015673,-0.15697377868567552,-0.2662536711536092,-0.14692784224110111,0.14308150332587166,0.5433191104366917,0.977807392907245,-0.43046169231334086,-0.16326890526705795,1.740556489873187,-1.720069987005676
0.6012922118673596,-1.795570508846381,0.7806960815521435,-3.7774442996446456,1.560301549790629,0.6160055813299954,-0.12317222247032977,-0.27917003418228004,-0.1730906933888885,0.1524203638292656,0.581930951361012,0.9797597167251153,-0.46014531775553236,-0.15873547709957858,1.7551017077036648,-1.7135683185636255
0.5901654745935226,-1.8092852259210914,0.766683985685053,-3.75593530780631,1.5540824419020451,0.5792930523042412,-0.09617839041351062,-0.29136984644585917,-0.20037025817399456,0.14557499594922962,0.5945401533520853,0.9732997422047609,-0.4558741860124558,-0.13621169930366683,1.7319391923783682,-1.739133498389077
0.6055010026331576,-1.7998407665144724,0.7895065773154389,-3.83873517689479,1.5768405784328725,0.6021011292213945,-0.08845524800033386,-0.2779270666000493,-0.18238432049003106,0.15966881441041902,0.6284586944588485,0.9796425718046766,-0.5067735916182357,-0.13818966502580243,1.7714431033519367,-1.7965070099786455
0.5733219561215295,-1.8019463306106127,0.7477453195666405,-3.831626902527266,1.5785770665629402,0.5819092606976002,-0.057811150106783254,-0.3116260584161934,-0.21739952450031397,0.14801331606089096,0.6461885303780637,0.9768207916137042,-0.4859369398151401,-0.12092681701933572,1.7498900706388858,-1.830227378380168
0.546862233611447,-1.8103876390992546,0.7211650529063474,-3.8007051270961507,1.5754336327506475,0.5612011250764042,-0.03832599287392402,-0.3495038645601496,-0.25877767748498903,0.13845762909708514,0.6721639999890432,0.9725561412593092,-0.47245637734678625,-0.10696600632569253,1.7566876861480885,-1.8512501332891498
0.5843998998607027,-1.8279656471948065,0.8030303519660933,-3.869160761828042,1.5725514168365673,0.5734662739958006,-0.027248784726783215,-0.29248473197461067,-0.2684026180566206,0.17069540226557267,0.6922696991461037,0.9950607010015972,-0.542080595055507,-0.11892134260335374,1.7892995359216717,-1.8217152442308104
0.560115225994983,-1.8236134814070102,0.7595879932762085,-3.860237156944453,1.5648744786167372,0.5647337765118678,0.0015340056884607933,-0.33341010598973175,-0.27278006788100906,0.15851155710665066,0.7097468251931742,0.9785538351864219,-0.5304981290298159,-0.09457272346540113,1.7922057031991607,-1.8710378806411905
0.5540760948601343,-1.7953891015608259,0.7452244065201777,-3.9076053961053674,1.5466584531064616,0.5695068174566206,0.004158040551482889,-0.3071237695475566,-0.2758730817754711,0.16683699022071297,0.7524287879997498,0.980486705085202,-0.5546440867120066,-0.08437593384465936,1.7657826264975287,-1.8847919416665255
0.5413533174345264,-1.8336217901539291,0.7788831809719194,-3.8875687207388823,1.5494588862622416,0.5372091177731357,0.025885426392895733,-0.33035855595998886,-0.3000116344054641,0.17184238166360255,0.7643393754015302,0.9880547930249783,-0.5684595830074548,-0.07428533395050696,1.7813856661763814,-1.9104257169115146
0.5535642135047263,-1.7869450040811168,0.7846298347009231,-3.8871655495653696,1.5693071712944164,0.540116384887711,0.043035251133203445,-0.33282384699366285,-0.3097582559401697,0.18657319249501825,0.7798583972103608,0.9863463202916825,-0.6151507716994007,-0.0799953530816584,1.764608208530493,-1.9097876275683934
0.5092422672700428,-1.7809422735190497,0.6864222504832833,-3.8708857018305527,1.557556822777596,0.521176381315393,0.07519901580663088,-0.40466336609393994,-0.33104609827639675,0.15748925221348253,0.7992070540130245,0.9793777939227568,-0.5599722211427463,-0.048202622892526414,1.7615510306042035,-1.9341930480858096
0.5385989599468686,-1.807705397019892,0.7865861554731531,-3.912638233474989,1.5303498258970132,0.5180631015913788,0.10167695060284027,-0.3270048867574161,-0.3467609604425894,0.19247267104161236,0.8268583196496164,0.9860190010909673,-0.6420781385863576,-0.056997330810234836,1.8007961996071824,-1.9288235151963953
0.5141149491912437,-1.7833932298191126,0.7152922071801895,-3.9017897287025143,1.5155631276692259,0.5045164428943064,0.10060583327606859,-0.3594413180984092,-0.35219352584703345,0.1789113596763321,0.8490687004810421,0.9840732105965574,-0.6205862530962076,-0.032376840781633054,1.7811997553873755,-1.9675681294556921
0.5691354061898735,-1.8092061775608628,0.850137285184091,-3.9585025084594383,1.5487361101524433,0.5052298806166442,0.12471663483890089,-0.3331218348998308,-0.35837897980222955,0.21957480785577377,0.8866882049597091,0.9986446755213849,-0.7281988953202416,-0.046212745713845926,1.8111195403290266,-1.9531358938599714
0.5334216437545403,-1.8249904217884505,0.7843122031575473,-3.9578334484322295,1.5193354509878523,0.5124331589793749,0.132404989434053,-0.35823432101251085,-0.37056733200689496,0.1981857731843144,0.887876260160827,0.9917196324366575,-0.6844725741226025,-0.020509192837019463,1.782600862396948,-2.021100879815065
0.5247044796607581,-1.8088760962674302,0.7860909636399505,-3.988820991986723,1.523357525718248,0.500578478327094,0.15446393782440776,-0.35284003730426516,-0.379793359266167,0.20757580601345016,0.9156349732139696,0.9966165454167508,-0.7101476347649132,-0.017004282234785784,1.7516716208478076,-2.01534669922624
0.5131661315134199,-1.7874683383131633,0.7535675557531071,-3.964312555401626,1.5141604718772341,0.4830566379517296,0.16809966306061425,-0.378298027111421,-0.39994811588008505,0.20677361575777475,0.9351656754371391,0.9957630112662914,-0.7095557531619243,-0.005049199775858604,1.777197762769341,-2.0025054701568337
0.5132821883443234,-1.8140457780733783,0.7993583989926263,-3.971353740722877,1.5194376610925238,0.4824672510535526,0.15822064449240264,-0.37739890064937187,-0.40078936595503345,0.21954227213201838,0.9613536802884766,0.9987592146818067,-0.7549536392064682,0.004308425477752342,1.785291682858161,-2.012228349044801
0.5089042868261995,-1.796415025819651,0.7431726026759642,-4.020031366409632,1.5222316816858412,0.47110490544117967,0.18171859532898288,-0.3799849428825657,-0.39932445049825493,0.2114984542631837,0.9806221479030319,1.0011497648614167,-0.746634965774861,0.01581498883159349,1.783937722347371,-2.008541483444876
0.5035113338616752,-1.8247517951247874,0.7621664371610448,-4.0291539351573356,1.522278287532103,0.46232055523385635,0.18274641535026814,-0.3897626473269066,-0.4181675221921205,0.21585093492620355,0.9997879289027871,1.013366761938796,-0.7573632857913051,0.022594242565022515,1.7887766290132818,-2.0501707554319566
0.49721313285232493,-1.8390825427398583,0.7721179188105272,-4.0161266794774235,1.5245426063497032,0.4553521750295825,0.20106224602568207,-0.4155942633536487,-0.42796477215228457,0.21951850534597728,1.000866403607509,1.0047056225786033,-0.7678487610387454,0.036617527007220096,1.8189123554855149,-2.086031285927709
0.4982200776178505,-1.8171330928074494,0.76072718514677,-4.025759530738174,1.5511460066496052,0.4488512607049138,0.21065752685440625,-0.4116764515041791,-0.44294154964833377,0.22634541437110633,1.0238315033413725,0.9970796886889441,-0.8052431771475863,0.037120811130062936,1.7748723409269331,-2.0588801398163143
0.49482164545274865,-1.8298316741674578,0.7871336758733305,-4.030351409156053,1.5107716763349341,0.4462287163073175,0.21670941312345793,-0.3848176803398107,-0.470795726899113,0.23782914610319983,1.0462057964049332,1.004084917898754,-0.828358421891793,0.052299028544472215,1.783008352540555,-2.085327315895043
0.48463646333914334,-1.8119980655480856,0.7394107268900341,-4.077965400943578,1.531158484245796,0.44220989837776326,0.23688097223632298,-0.4136807262963995,-0.46449250081056437,0.23139313646391235,1.0707565393104588,1.006811437378978,-0.8182249703310138,0.056859718877951826,1.8124438990716292,-2.0868160982154813
0.4942607772555003,-1.794216427877963,0.7825322810236979,-4.04267032332982,1.4998497553610033,0.4298936178142464,0.24079902441968787,-0.3824763633950081,-0.4681669147386447,0.25331809784835535,1.096185577445218,0.9966802587639436,-0.8836916380858879,0.06210795848716799,1.8343321545719102,-2.0992509547457443
0.4667735160491828,-1.8053653028707037,0.7246805519270643,-4.067717593836077,1.5050813953309592,0.4130479724335643,0.26651044599869544,-0.42333041929961013,-0.46876470260926417,0.23620653086656995,1.0986146212632888,1.0032162003559746,-0.8477363942208973,0.07744465990577776,1.7882622572537348,-2.115938742912633
0.45631929697655627,-1.8134767457278915,0.7358854498011598,-4.072653929274579,1.4904217311305634,0.41931339138874535,0.2753500614452295,-0.44255931949929456,-0.47648211330536916,0.24369324672084502,1.1153664865563722,1.008076113055733,-0.8638104189084401,0.09096889035151445,1.78150568362695,-2.109769099519574
0.44078408883137776,-1.7866451926920464,0.7005992921502059,-4.044541347985634,1.480659211845961,0.4128657354838272,0.283877161805315,-0.44219094351517946,-0.49830551265137113,0.24322483450251542,1.1254769637128932,1.0018192033655282,-0.8753460698082033,0.09882774669588579,1.7878256425116033,-2.1217750970609286
0.4362338029325954,-1.774140377615037,0.7100623304061783,-4.121465577546689,1.4702306918921997,0.4000250982791067,0.29460779300162954,-0.38424338995526236,-0.49029727046252525,0.25808091933824695,1.161265408787592,1.0021926718525354,-0.9115498181319649,0.10349555877991601,1.7807376684770535,-2.127201012475557
0.463875861631865,-1.8066313481920868,0.7934925089836192,-4.082805287733514,1.46787766339796,0.39716695654626943,0.28931258094866097,-0.3802907769804622,-0.5157625453269343,0.2807642919447053,1.1784729029046943,1.0023036425267597,-0.9732887514833428,0.10411243893716471,1.8138057614311947,-2.140232742708055
0.41818475456322796,-1.8430801352061645,0.7533964054772493,-4.099051105985901,1.4968822186501607,0.3938115959351578,0.3034477525148675,-0.41655226949115515,-0.5455923428295705,0.2644819219841845,1.173494410813887,1.0037556502632485,-0.9404633666909238,0.12107011711663929,1.780810821750362,-2.1294718253699467
0.4028254584051893,-1.7777357880400881,0.6939646684643206,-4.121785129628977,1.5017561043699854,0.3890025150045894,0.3054922212805341,-0.43363093418497073,-0.5402701268529604,0.26712191939852037,1.2046168085167066,1.0113536297372696,-0.9552249813712892,0.13056099542130872,1.7815348409650278,-2.1552653388574954
0.38697516255459985,-1.8013069983361334,0.7041484339280466,-4.082900619799942,1.4894391368559126,0.3892394368842015,0.314672536924278,-0.45436178315661957,-0.577242804752611,0.2652151015548454,1.2076959812993955,1.0066571446579307,-0.9564524259416407,0.14453552654485446,1.7757434659395992,-2.1606838608685965
0.4243348907462202,-1.7754220862462715,0.7455901658521326,-4.069791305190268,1.4616591748409846,0.35555792790290097,0.31421146967796687,-0.38592547269843225,-0.5796754264245472,0.29132938384723106,1.2249202912277868,1.0110887087064295,-1.0219071029341156,0.1380237285425947,1.7790681036771505,-2.1546043218627813
0.3911730744010039,-1.7698827441969498,0.675044171477552,-4.121725744227941,1.4952717176261647,0.36490646827234763,0.3340240872121305,-0.4436764784818251,-0.5709601242340054,0.2759698115588005,1.2336833991896055,1.0121402979709417,-1.0021298024291314,0.16022773249072375,1.7588821495053444,-2.163265521641495
0.3865319093796823,-1.7916872184164259,0.7027320263535466,-4.1605930997271425,1.4690272132396545,0.36233443602587445,0.33872204448084886,-0.40671424648466314,-0.5804560892940392,0.2891665711376009,1.2577362969363166,1.0167709031863779,-1.0190216181245444,0.16091347929956346,1.7668562090252589,-2.1612106943786977
0.3922620032644696,-1.8315890813397955,0.7120315322150403,-4.176882220312138,1.4806656057389853,0.3614769670580886,0.3583082116310432,-0.43804492404685735,-0.5957883565269028,0.2870387412804939,1.2738979117454727,1.0204127990724676,-1.0364891472208604,0.1778388944145417,1.7855763730149363,-2.203421496334428
0.388380148576784,-1.8419937087459979,0.7368448278357737,-4.14295671143841,1.4834061568635306,0.3574067483365184,0.34853185108863377,-0.43393169613537064,-0.6147874672808935,0.29935917070600415,1.2858939032305052,1.0077308283510111,-1.076750210294156,0.18472923636260574,1.819739181384803,-2.1624611992648557
0.3835086412321399,-1.8148006705961162,0.7042486058402504,-4.167662924161896,1.482505760480399,0.3440208552145759,0.33706771982271494,-0.4115830398150123,-0.6339026989624794,0.3000738941876151,1.312559327266155,1.0228908600675712,-1.078363205234441,0.18565076211142217,1.791245547046854,-2.164167553989266
0.35396169004907807,-1.8284617481806738,0.6789360916502933,-4.180709080187724,1.4901446953071398,0.3500244119062945,0.36184846020413297,-0.44814278955958775,-0.639152907326052,0.2922006761345427,1.3092369726089812,1.0212014609462603,-1.0712554139634896,0.20104303625870312,1.7936366192526547,-2.216317341402333
0.37649100054392926,-1.8153777901204322,0.7195651036712628,-4.210379062226644,1.4880258137700046,0.3421774355225863,0.3766466186572812,-0.421817849436696,-0.6515130692176079,0.31713232163372096,1.3270432340118496,1.0206632375939333,-1.1157048592374252,0.20499653486515523,1.7757632540102433,-2.196168749857348
0.3398447764438325,-1.8407380839786884,0.6679924554440895,-4.217416177622516,1.510276916578573,0.3359248226869209,0.36896914796334973,-0.45882619078116993,-0.6590892152473866,0.3001477080263629,1.325947636729848,1.0313986417631744,-1.0892139463566084,0.22087855859911676,1.7837706189682985,-2.219635103978042
0.3652348523249792,-1.7814501158181737,0.7034905210214714,-4.199526681403318,1.5035513141972936,0.3242730078984819,0.3915382942583322,-0.4330855114608503,-0.6507474097825328,0.33041313210141054,1.360769857770416,1.0173955258162501,-1.1823095157287582,0.21091660503751286,1.826148143250263,-2.206168342377869
0.3398245226497981,-1.773736132332548,0.6457218025193892,-4.181976043584236,1.508890055486141,0.30178495721269494,0.37995741138642714,-0.4626657362333321,-0.6480024423454265,0.3165791889215357,1.3602552239529193,1.0177703508642468,-1.1516132624181876,0.2256797949155953,1.7913147364408675,-2.2200523003887467
0.3280080403817929,-1.8198777934386103,0.7141763669033259,-4.156682814974659,1.4556371795769165,0.3014403145481688,0.38111343109568924,-0.43590562155687224,-0.659204802220383,0.33258033730275716,1.3701626250723917,1.0189141113551086,-1.1928674266746537,0.2346346721934961,1.7724815852937392,-2.247896408042089
0.34754237615296696,-1.869136381172472,0.7151713271522592,-4.2320642118916085,1.48577264826631,0.30319172077590184,0.3905521707610923,-0.43809450352729495,-0.665050603098263,0.3306765243288783,1.376101921259742,1.0306417191402777,-1.1846550696467193,0.23886553081117629,1.779875242325685,-2.2299695642924906
0.3551801034594593,-1.865682759754307,0.7635248601613502,-4.249965812348005,1.4761739652186834,0.3121586700886302,0.39967743033210773,-0.4208400795199203,-0.6704540669213157,0.35584438443090805,1.4027036079508084,1.0298637565438309,-1.2451924026959018,0.2378294676540167,1.801674571646223,-2.1954522670732812
0.30308630830248057,-1.8322692087237198,0.6620428718946827,-4.2162413667350895,1.4827871023758905,0.30663591246803157,0.39763650296273534,-0.47839965064685475,-0.6762952136613031,0.3332738179717203,1.398913715364722,1.0258659091271998,-1.2054959891174444,0.2549825511127754,1.7590793037798282,-2.219918770518766
0.2989640834129788,-1.8162843826125965,0.6561240134506642,-4.220767751749088,1.4791268731340226,0.295208660294082,0.4142673547254838,-0.44793737974649495,-0.7067872867486158,0.3410542764060017,1.4199063937635494,1.028033951795126,-1.241242633340565,0.25327909381526353,1.7965350049019033,-2.226019954159702
0.3069835676703179,-1.8398759515956158,0.7141218100202676,-4.244134477233528,1.4948365217792614,0.27613913509690946,0.42343092740521227,-0.4366537851820653,-0.7106493651397081,0.3597335390038122,1.4311261151730332,1.0306477108643521,-1.2907307851119518,0.26766996318330566,1.819991392171262,-2.2683694402136734
0.31999700618779126,-1.8401572451610608,0.7332972048970996,-4.26522452060719,1.4537428015891116,0.2834206691232734,0.4245879245743508,-0.3935262830534387,-0.6956953856404106,0.3749876123749316,1.4501735068991244,1.0294254061083863,-1.3314240376916977,0.2644953564381829,1.7939163123384465,-2.2409022014054285
0.28480140952978455,-1.8595658452373873,0.6422888140351025,-4.311228935550471,1.4905562309557516,0.2684228825430244,0.4381272655821752,-0.4410134362084211,-0.7009997931603973,0.34604522788174474,1.4481609226704577,1.0271524605433235,-1.2665363029993686,0.2851268960707835,1.7764428149317333,-2.2662164662533115
0.3246832333320103,-1.9009459820576757,0.7539507991969815,-4.315534059267187,1.5231768157792172,0.27174015222627224,0.4112074945559975,-0.4134773855876578,-0.728662776603207,0.37925361943749936,1.46098713159681,1.042891602854137,-1.3520002211344821,0.2809244863510902,1.8278232634210685,-2.2683486349620168
